2024-01-02 22:01:477 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 22:01:638 INFO  ShoppingCartPage :55 - Getting shopiing cart text : [[ChromeDriver: chrome on windows (c283cf8c1b31464954528f9d2b55fa8e)] -> xpath: //li[@class='active']]
2024-01-02 22:01:724 INFO  ShoppingCartPage :71 - Clicking on procced to checkout button: [[ChromeDriver: chrome on windows (c283cf8c1b31464954528f9d2b55fa8e)] -> xpath: //a[normalize-space()='Proceed To Checkout']]
2024-01-02 22:01:97 INFO  ShoppingCartPage :75 - Clicking on register link in checkout popup: [[ChromeDriver: chrome on windows (c283cf8c1b31464954528f9d2b55fa8e)] -> xpath: //u[normalize-space()='Register / Login']]
2024-01-02 22:01:276 INFO  HomePage :73 - Sending the name text to signup field : [[ChromeDriver: chrome on windows (c283cf8c1b31464954528f9d2b55fa8e)] -> xpath: //input[@data-qa='signup-email']]
2024-01-02 22:01:435 INFO  HomePage :75 - Sending the email text to signup field : [[ChromeDriver: chrome on windows (c283cf8c1b31464954528f9d2b55fa8e)] -> xpath: //input[@data-qa='signup-email']]
2024-01-02 22:01:926 INFO  HomePage :91 - Clicking on Signup button : [[ChromeDriver: chrome on windows (c283cf8c1b31464954528f9d2b55fa8e)] -> xpath: //button[normalize-space()='Signup']]
2024-01-02 22:01:113 INFO  RegisterPage :104 - Selecting radio button Mrs.
2024-01-02 22:01:301 INFO  RegisterPage :107 - Sending password to password field[[ChromeDriver: chrome on windows (c283cf8c1b31464954528f9d2b55fa8e)] -> id: password]
2024-01-02 22:01:464 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 22:01:536 INFO  HomePage :176 - Scrolling down to subscription
2024-01-02 22:01:562 INFO  HomePage :180 - Getting Subscription text : [[ChromeDriver: chrome on windows (220b701ca2050718f9b0abf726ed7dd3)] -> xpath: //h2[normalize-space()='Subscription']]
2024-01-02 22:01:730 INFO  HomePage :227 - Clicking on bottom right corner arrow button : [[ChromeDriver: chrome on windows (220b701ca2050718f9b0abf726ed7dd3)] -> xpath: //i[@class='fa fa-angle-up']]
2024-01-02 22:01:758 INFO  HomePage :231 - Getting full fledged text from top of the page : [[ChromeDriver: chrome on windows (220b701ca2050718f9b0abf726ed7dd3)] -> xpath: //div[@class='item active']//h2[contains(text(),'Full-Fledged practice website for Automation Engin')]]
2024-01-02 22:01:592 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 22:01:750 INFO  HomePage :176 - Scrolling down to subscription
2024-01-02 22:01:793 INFO  HomePage :180 - Getting Subscription text : [[ChromeDriver: chrome on windows (99023bf459a9d72d5a45fc7caa511f0c)] -> xpath: //h2[normalize-space()='Subscription']]
2024-01-02 22:01:838 INFO  HomePage :207 - Scroll up to (0,0)
2024-01-02 22:01:865 INFO  HomePage :231 - Getting full fledged text from top of the page : [[ChromeDriver: chrome on windows (99023bf459a9d72d5a45fc7caa511f0c)] -> xpath: //div[@class='item active']//h2[contains(text(),'Full-Fledged practice website for Automation Engin')]]
2024-01-02 22:01:676 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 22:01:750 INFO  HomePage :118 - Clicking on header option Signup/Login : [[ChromeDriver: chrome on windows (5fa514f0f75084f86fb8efec3e1fab14)] -> xpath: //a[normalize-space()='Signup / Login']]
2024-01-02 22:01:114 INFO  HomePage :58 - Getting text as Login to your account : [[ChromeDriver: chrome on windows (5fa514f0f75084f86fb8efec3e1fab14)] -> xpath: //h2[normalize-space()='Login to your account']]
2024-01-02 22:01:372 INFO  HomePage :80 - Sending data to Email Address Field in Login : [[ChromeDriver: chrome on windows (5fa514f0f75084f86fb8efec3e1fab14)] -> xpath: //input[@data-qa='login-email']]
2024-01-02 22:01:505 INFO  HomePage :82 - Sending data to Password Field in Login : [[ChromeDriver: chrome on windows (5fa514f0f75084f86fb8efec3e1fab14)] -> xpath: //input[@placeholder='Password']]
2024-01-02 22:01:553 INFO  HomePage :88 - Clicking on Login button : [[ChromeDriver: chrome on windows (5fa514f0f75084f86fb8efec3e1fab14)] -> xpath: //button[normalize-space()='Login']]
2024-01-02 22:01:601 INFO  HomePage :169 - Getting text from login page : Proxy element for: DefaultElementLocator 'By.xpath: //li[10]//a[1]'
2024-01-02 22:01:74 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 22:01:141 INFO  HomePage :118 - Clicking on header option Signup/Login : [[ChromeDriver: chrome on windows (c5c15e25e3b303129637113df7e8aaaf)] -> xpath: //a[normalize-space()='Signup / Login']]
2024-01-02 22:01:195 INFO  HomePage :58 - Getting text as Login to your account : [[ChromeDriver: chrome on windows (c5c15e25e3b303129637113df7e8aaaf)] -> xpath: //h2[normalize-space()='Login to your account']]
2024-01-02 22:01:373 INFO  HomePage :80 - Sending data to Email Address Field in Login : [[ChromeDriver: chrome on windows (c5c15e25e3b303129637113df7e8aaaf)] -> xpath: //input[@data-qa='login-email']]
2024-01-02 22:01:511 INFO  HomePage :82 - Sending data to Password Field in Login : [[ChromeDriver: chrome on windows (c5c15e25e3b303129637113df7e8aaaf)] -> xpath: //input[@placeholder='Password']]
2024-01-02 22:01:190 INFO  HomePage :88 - Clicking on Login button : [[ChromeDriver: chrome on windows (c5c15e25e3b303129637113df7e8aaaf)] -> xpath: //button[normalize-space()='Login']]
2024-01-02 22:01:484 INFO  HomePage :64 - Getting text for invalid credentials while login : [[ChromeDriver: chrome on windows (c5c15e25e3b303129637113df7e8aaaf)] -> xpath: //p[normalize-space()='Your email or password is incorrect!']]
2024-01-02 22:01:18 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 22:01:57 INFO  HomePage :118 - Clicking on header option Signup/Login : [[ChromeDriver: chrome on windows (d83b8a2fd00d2fbc974566ea6cf66212)] -> xpath: //a[normalize-space()='Signup / Login']]
2024-01-02 22:01:246 INFO  HomePage :58 - Getting text as Login to your account : [[ChromeDriver: chrome on windows (d83b8a2fd00d2fbc974566ea6cf66212)] -> xpath: //h2[normalize-space()='Login to your account']]
2024-01-02 22:01:553 INFO  HomePage :80 - Sending data to Email Address Field in Login : [[ChromeDriver: chrome on windows (d83b8a2fd00d2fbc974566ea6cf66212)] -> xpath: //input[@data-qa='login-email']]
2024-01-02 22:01:710 INFO  HomePage :82 - Sending data to Password Field in Login : [[ChromeDriver: chrome on windows (d83b8a2fd00d2fbc974566ea6cf66212)] -> xpath: //input[@placeholder='Password']]
2024-01-02 22:01:321 INFO  HomePage :88 - Clicking on Login button : [[ChromeDriver: chrome on windows (d83b8a2fd00d2fbc974566ea6cf66212)] -> xpath: //button[normalize-space()='Login']]
2024-01-02 22:01:396 INFO  HomePage :169 - Getting text from login page : Proxy element for: DefaultElementLocator 'By.xpath: //li[10]//a[1]'
2024-01-02 22:01:800 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 22:01:883 INFO  HomePage :118 - Clicking on header option Signup/Login : [[ChromeDriver: chrome on windows (3889d453dda79c5bb933da3c6f307850)] -> xpath: //a[normalize-space()='Signup / Login']]
2024-01-02 22:01:353 INFO  HomePage :80 - Sending data to Email Address Field in Login : [[ChromeDriver: chrome on windows (3889d453dda79c5bb933da3c6f307850)] -> xpath: //input[@data-qa='login-email']]
2024-01-02 22:01:437 INFO  HomePage :82 - Sending data to Password Field in Login : [[ChromeDriver: chrome on windows (3889d453dda79c5bb933da3c6f307850)] -> xpath: //input[@placeholder='Password']]
2024-01-02 22:01:513 INFO  HomePage :88 - Clicking on Login button : [[ChromeDriver: chrome on windows (3889d453dda79c5bb933da3c6f307850)] -> xpath: //button[normalize-space()='Login']]
2024-01-02 22:01:568 INFO  HomePage :169 - Getting text from login page : Proxy element for: DefaultElementLocator 'By.xpath: //li[10]//a[1]'
2024-01-02 22:01:78 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 22:01:115 INFO  HomePage :148 - Clicking on header option Product : [[ChromeDriver: chrome on windows (277e86a3a729412c819b8bbee1481a73)] -> xpath: //a[@href='/products']]
2024-01-02 22:01:287 INFO  ProductPage :101 - Getting all product textProxy element for: DefaultElementLocator 'By.xpath: //h2[normalize-space()='All Products']'
2024-01-02 22:01:529 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 22:01:584 INFO  HomePage :148 - Clicking on header option Product : [[ChromeDriver: chrome on windows (cacfc36db311bacbd2bc17dcb34535ba)] -> xpath: //a[@href='/products']]
2024-01-02 22:01:786 INFO  ProductPage :101 - Getting all product textProxy element for: DefaultElementLocator 'By.xpath: //h2[normalize-space()='All Products']'
2024-01-02 22:01:210 INFO  HomePage :112 - Getting Home Page URL : 
2024-01-02 22:01:272 INFO  HomePage :148 - Clicking on header option Product : [[ChromeDriver: chrome on windows (56f4382950f7f4d2b195139fc48e3aef)] -> xpath: //a[@href='/products']]
